screen_id	plate_id	plate_name	image_id	cell_line	strain	gene_identifier	phenotype_identifier	channels	pixel_size_x	pixel_size_y	imaging_method
3	2637	JL_121220_J5_4	1279068	Not listed	php5	SPBC3B8.02	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2637	JL_121220_J5_4	1279165	Not listed	SPCC24B10.15	SPCC24B10.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280201	Not listed	rad55	SPAC3C7.03c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280942	Not listed	ght4	SPBC1683.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280905	Not listed	SPBC660.06	SPBC660.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280255	Not listed	cuf1	SPAC31A2.11c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1281111	Not listed	rpl1202	SPCC31H12.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280624	Not listed	nap1	SPCC364.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280267	Not listed	SPAC15E1.02c	SPAC15E1.02c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280285	Not listed	SPAC688.03c	SPAC688.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1281063	Not listed	spf1	SPCC594.05c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1281173	Not listed	ulp2	SPAC17A5.07c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280261	Not listed	SPAC9E9.15	SPAC9E9.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2639	JL_121220_J6_3	1280490	Not listed	SPAC5H10.04	SPAC5H10.04	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280314	Not listed	rad55	SPAC3C7.03c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280613	Not listed	ght4	SPBC1683.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280770	Not listed	SPBC660.06	SPBC660.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1281344	Not listed	cuf1	SPAC31A2.11c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280815	Not listed	rpl1202	SPCC31H12.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280316	Not listed	nap1	SPCC364.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1281299	Not listed	SPAC15E1.02c	SPAC15E1.02c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280455	Not listed	SPAC688.03c	SPAC688.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1281194	Not listed	spf1	SPCC594.05c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280535	Not listed	ulp2	SPAC17A5.07c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1281147	Not listed	SPAC9E9.15	SPAC9E9.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2640	JL_121220_J6_4	1280485	Not listed	SPAC5H10.04	SPAC5H10.04	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281353	Not listed	thi4	SPAC23H4.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281556	Not listed	mug183	SPAC6G9.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1282204	Not listed	agn1	SPAC14C4.09	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281396	Not listed	SPBC1921.04c	SPBC1921.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281542	Not listed	snz1	SPAC29B12.04	CMPO_0000387	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281408	Not listed	SPBC1A4.04	SPBC1A4.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1282369	Not listed	dal1	SPAC19G12.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1282334	Not listed	sft1	SPAC31A2.13c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1282145	Not listed	SPAPB24D3.03	SPAPB24D3.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281465	Not listed	ado1	SPCC338.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281759	Not listed	SPBC1711.12	SPBC1711.12	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2641	JL_121220_J7_3	1281361	Not listed	dip1	SPBC24C6.10c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281415	Not listed	thi4	SPAC23H4.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281967	Not listed	mug183	SPAC6G9.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281636	Not listed	agn1	SPAC14C4.09	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281428	Not listed	SPBC1921.04c	SPBC1921.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1282435	Not listed	snz1	SPAC29B12.04	CMPO_0000387	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1282156	Not listed	SPBC1A4.04	SPBC1A4.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281443	Not listed	dal1	SPAC19G12.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281883	Not listed	sft1	SPAC31A2.13c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1282374	Not listed	SPAPB24D3.03	SPAPB24D3.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1282253	Not listed	ado1	SPCC338.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281906	Not listed	SPBC1711.12	SPBC1711.12	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2642	JL_121220_J7_4	1281613	Not listed	dip1	SPBC24C6.10c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282505	Not listed	SPCC16C4.20c	SPCC16C4.20c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1283307	Not listed	prm1	SPAP7G5.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1283221	Not listed	far8	SPBC1773.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282542	Not listed	csc4	SPAC2C4.10c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282536	Not listed	SPBC25B2.01	SPBC25B2.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1283234	Not listed	SPBC839.02	SPBC839.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282651	Not listed	elp2	SPCC895.06	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1283456	Not listed	hob3	SPBC725.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282510	Not listed	elp6	SPBC3H7.10	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1283095	Not listed	SPBC25B2.08	SPBC25B2.08	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282836	Not listed	ecm6	SPCC1020.11c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2643	JL_121221_J8_3	1282513	Not listed	mgr2	SPBC27.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1282711	Not listed	SPCC16C4.20c	SPCC16C4.20c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283071	Not listed	prm1	SPAP7G5.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1282845	Not listed	far8	SPBC1773.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283562	Not listed	csc4	SPAC2C4.10c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1282758	Not listed	SPBC25B2.01	SPBC25B2.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283327	Not listed	SPBC839.02	SPBC839.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283209	Not listed	elp2	SPCC895.06	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283505	Not listed	hob3	SPBC725.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283436	Not listed	elp6	SPBC3H7.10	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1282773	Not listed	SPBC25B2.08	SPBC25B2.08	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1283289	Not listed	ecm6	SPCC1020.11c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2644	JL_121221_J8_4	1282781	Not listed	mgr2	SPBC27.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1283657	Not listed	raf1	SPCC613.12c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1283810	Not listed	met14	SPAC1782.11	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284599	Not listed	cox4	SPAC1296.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284176	Not listed	med20	SPAC17G8.05	CMPO_0000077	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1283870	Not listed	tma23	SPAC1952.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284497	Not listed	trm112	SPAC31A2.02	CMPO_0000383	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284636	Not listed	SPAC343.20	SPAC343.20	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284331	Not listed	SPAC1687.23c	SPAC1687.23c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284486	Not listed	mpn1	SPAC23C11.10	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1283662	Not listed	upf3	SPAC13G7.03	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1284116	Not listed	SPAC16E8.08	SPAC16E8.08	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2645	JL_130114_J1_5	1283695	Not listed	SPAC8C9.19	SPAC8C9.19	CMPO_0000367	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1283889	Not listed	raf1	SPCC613.12c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284392	Not listed	met14	SPAC1782.11	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1283930	Not listed	cox4	SPAC1296.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284092	Not listed	med20	SPAC17G8.05	CMPO_0000077	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284132	Not listed	tma23	SPAC1952.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284776	Not listed	trm112	SPAC31A2.02	CMPO_0000383	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284268	Not listed	SPAC343.20	SPAC343.20	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284027	Not listed	SPAC1687.23c	SPAC1687.23c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1283976	Not listed	mpn1	SPAC23C11.10	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1283938	Not listed	upf3	SPAC13G7.03	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284752	Not listed	SPAC16E8.08	SPAC16E8.08	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2646	JL_130114_J1_6	1284662	Not listed	SPAC8C9.19	SPAC8C9.19	CMPO_0000367	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1284809	Not listed	rpl501	SPAC3H5.12c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285237	Not listed	SPAC589.09	SPAC589.09	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285100	Not listed	msh3	SPAC8F11.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285207	Not listed	SPAC3C7.04	SPAC3C7.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285136	Not listed	ssu72	SPAC3G9.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285058	Not listed	set13	SPAC688.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285034	Not listed	SPAC2H10.01	SPAC2H10.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285154	Not listed	png1	SPAC3G9.08	CMPO_0000077	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1284920	Not listed	SPAC694.02	SPAC694.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1284872	Not listed	rep2	SPBC2F12.11c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285016	Not listed	sco1	SPBC119.06	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2647	JL_130114_J2_5	1285160	Not listed	SPBC19C2.10	SPBC19C2.10	CMPO_0000366	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285248	Not listed	rpl501	SPAC3H5.12c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285367	Not listed	SPAC589.09	SPAC589.09	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285534	Not listed	msh3	SPAC8F11.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285850	Not listed	SPAC3C7.04	SPAC3C7.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285838	Not listed	ssu72	SPAC3G9.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285771	Not listed	set13	SPAC688.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285796	Not listed	SPAC2H10.01	SPAC2H10.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285250	Not listed	png1	SPAC3G9.08	CMPO_0000077	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285423	Not listed	SPAC694.02	SPAC694.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285560	Not listed	rep2	SPBC2F12.11c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285911	Not listed	sco1	SPBC119.06	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2648	JL_130114_J2_6	1285765	Not listed	SPBC19C2.10	SPBC19C2.10	CMPO_0000366	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1285961	Not listed	SPBC1709.14	SPBC1709.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286101	Not listed	rrf1	SPBC1709.09	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286872	Not listed	SPAC12G12.07c	SPAC12G12.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286342	Not listed	lsk1	SPAC2F3.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286293	Not listed	SPBC14F5.10c	SPBC14F5.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286040	Not listed	vgl1	SPCC550.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286269	Not listed	hsp104	SPBC16D10.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286131	Not listed	SPBP35G2.14	SPBP35G2.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286287	Not listed	ppb1	SPBP4H10.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1285980	Not listed	SPBP35G2.11c	SPBP35G2.11c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286275	Not listed	scd1	SPAC16E8.09	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2649	JL_130115_J3_5	1286299	Not listed	SPAC6G9.14	SPAC6G9.14	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286398	Not listed	SPBC1709.14	SPBC1709.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1287084	Not listed	rrf1	SPBC1709.09	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286897	Not listed	SPAC12G12.07c	SPAC12G12.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286680	Not listed	lsk1	SPAC2F3.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286654	Not listed	SPBC14F5.10c	SPBC14F5.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286697	Not listed	vgl1	SPCC550.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286455	Not listed	hsp104	SPBC16D10.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286927	Not listed	SPBP35G2.14	SPBP35G2.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286715	Not listed	ppb1	SPBP4H10.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2650	JL_130115_J3_6	1286751	Not listed	SPBP35G2.11c	SPBP35G2.11c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
